Element, data.x, data.y, data.z, data.w
223,0.0006720430101267993,0.0012019231216982007,12000.0,0.0
224,3.3999999521443642e+38,3.3999999521443642e+38,3.3999999521443642e+38,0.0
225,-0.0,-0.0,-0.0,0.0
226,0.0,0.0,0.0,0.0
227,3.3999999521443642e+38,3.3999999521443642e+38,3.3999999521443642e+38,0.0
228,1.0,0.0018445338355377316,0.0,0.0
229,0.0,0.0,0.0,0.0
230,0.0,0.0,0.0,0.0
231,0.0,0.0,0.0,0.0
232,0.0,0.0,0.0,0.0
233,0.0,0.0,0.0,1.0
234,1.0,0.0,1.0,1.0
235,1.3032075718220799e-43,0.0,0.0,0.0
236,0.0,0.0,0.0,0.0
237,0.0,0.0,0.0,0.0
238,0.0,0.0,0.0,0.0
239,0.0,0.019999999552965164,0.0,0.0
240,0.00017762197239790112,0.00035524394479580224,0.0005328659317456186,0.03380662575364113
241,0.0,0.0,4.344025239406933e-44,1.0
242,0.05000000074505806,0.0,0.0,0.0
243,1.2591707706451416,1.4428783655166626,1.679097056388855,1.0
244,2.185591697692871,2.5017096996307373,2.8959994316101074,1.0
245,0.9450272917747498,1.0599740743637085,1.2199721336364746,1.0
246,1.4652318954467773,1.3991280794143677,1.1231989860534668,1.0
247,1.4418203830718994,1.3603339195251465,1.0279700756072998,1.0
248,2.2997710704803467,2.3067626953125,2.0915238857269287,1.0
249,0.0,0.0,0.0,0.0
250,1.0,1.0,1.0,1.0
251,1.0,1.0,1.0,1.0
252,0.0,0.7699999809265137,0.0,0.0
253,0.0,1.0,2.0,0.770312488079071
254,0.767326831817627,0.43162134289741516,0.0,0.0
255,0.0,0.0,0.0,0.0
256,5.186554908752441,4.543598651885986,3.5710620880126953,4.968017101287842
257,1.6509315967559814,1.4462722539901733,1.1367043256759644,1.5813689231872559
258,-0.6542932391166687,-0.23745107650756836,0.7179953455924988,1.0
259,1.0,0.5,1.0,1.0
260,1.0,0.6499999761581421,1.0,0.0
261,0.33901268243789673,0.38394594192504883,0.4869197607040405,0.07746723294258118
262,0.9219818711280823,0.9214942455291748,0.8945706486701965,1.31992506980896
263,4.968017101287842,4.580453872680664,3.417764902114868,4.968017101287842
264,-0.814073920249939,-0.29543763399124146,0.4999999701976776,1.0
265,0.0,0.10000000149011612,1.0,0.0
266,0.0020000000949949026,2000.0,1.0,0.0
267,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.0
268,0.4000000059604645,0.4000000059604645,0.4000000059604645,1.0
269,30000.0,1.0,1.0,0.0
270,-1742.33203125,0.0,1.9451661501079798e-05,0.0
271,8.258079452741365e-29,0.0,8.257463155159161e-29,0.0
272,8.257463155159161e-29,0.0,8.257463155159161e-29,0.0
273,8.257463155159161e-29,0.0,8.257463155159161e-29,0.0
274,8.257463155159161e-29,0.0,8.257463155159161e-29,0.0
275,8.257463155159161e-29,0.0,8.257463155159161e-29,0.0
276,3.011123759574836e-31,0.0,3.011123759574836e-31,0.0
277,3.011123759574836e-31,0.0,3.011123759574836e-31,0.0
278,3.011123759574836e-31,0.0,3.011123759574836e-31,0.0
279,3.011123759574836e-31,0.0,3.011123759574836e-31,0.0
280,3.011123759574836e-31,0.0,3.011093666919455e-31,0.0
281,8.257463155159161e-29,0.0,3.0111162364109906e-31,0.0
282,8.257463155159161e-29,0.0,3.0111162364109906e-31,0.0
283,8.257463155159161e-29,0.0,3.0111162364109906e-31,0.0
284,8.257463155159161e-29,0.0,3.0111162364109906e-31,0.0
285,4.532029132024667e-32,0.0,3.011123759574836e-31,0.0
286,4.532029132024667e-32,0.0,3.011123759574836e-31,0.0
287,8.257463155159161e-29,0.0,3.011123759574836e-31,0.0
288,9.822396790770454e-29,0.0,3.0110560511002285e-31,0.0
289,9.83117903131686e-29,0.0,3.0111162364109906e-31,0.0
290,9.821626418792699e-29,0.0,3.0110560511002285e-31,0.0
291,2.98459708385644e-31,0.0,3.0111162364109906e-31,0.0
292,3.011123759574836e-31,0.0,3.01095824997024e-31,0.0
293,3.0110334816086927e-31,0.0,4.5319539003862144e-32,0.0
294,3.011123759574836e-31,0.0,-4.1467358340495387e+23,0.0
295,3.011123759574836e-31,0.0,2.9362983719698537e-31,0.0
296,4.534286081178246e-32,0.0,2.936275802478318e-31,0.0
297,2.93626451773255e-31,0.0,2.936253232986782e-31,0.0
298,-3483983872.0,1.401298464324817e-45,4.5319539003862144e-32,0.0
299,3.011123759574836e-31,0.0,4.532029132024667e-32,0.0
300,3.011123759574836e-31,0.0,4.532029132024667e-32,0.0
301,3.010980819461776e-31,0.0,0.0,0.0
302,4.532029132024667e-32,0.0,3.011123759574836e-31,0.0
303,0.0,0.0,4.532029132024667e-32,0.0
304,3.011123759574836e-31,0.0,0.0,0.0
305,4.532029132024667e-32,0.0,3.011123759574836e-31,0.0
306,8.257771303950263e-29,0.0,3.011123759574836e-31,0.0
307,10426368.0,0.0,3.011123759574836e-31,0.0
308,2.9362983719698537e-31,0.0,2.9362983719698537e-31,0.0
309,2.9352714601049753e-31,0.0,2.935305314342279e-31,0.0
310,4.532029132024667e-32,0.0,3.011123759574836e-31,0.0
